iso3c,year,country_name,avg_patent_scope_norm,avg_family_size_norm,avg_grant_lag_norm,avg_bwd_cits_norm,avg_npl_cits_norm,avg_claims_norm,avg_fwd_cits5_norm,avg_fwd_cits7_norm,avg_generality,avg_originality,avg_radicalness,avg_quality_index_4,avg_quality_index_6,pct_breakthrough,avg_renewal,VC_investment,gwno,ccode,ifscode,ifs,gwabbrev,ipp_index_IP_transformed,rd_expenditure_percent_gdp,trade_percent_gdp,gdp_pc_const2015usd,tertiary_enrollment_percent,researchers_per_million_x,population_total,CM.MKT.LCAP.GD.ZS,Code,bank_credit_gdp,FS.AST.PRVT.GD.ZS,market_cap_gdp,patent_applications_residents,researchers_per_million_y
TZA,2012,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.09999999,..,54.3689490815138,851.910705566406,3.96461947161333,..,47374260,,,12.8184488909643,,..,..,..
TZA,2013,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.09999999,0.51456,48.6316275295495,882.8115234375,3.67337417645482,19.31703,48824128,,,12.5373332966711,,..,..,19.31703
TZA,2014,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.09999999,..,45.3560223433065,913.811218261719,..,..,50351512,,,13.3037348078978,,..,..,..
TZA,2015,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.3,..,40.7576808778314,939.127319335938,3.98361077132501,..,52020962,,,14.6135380844234,,..,1,..
TZA,2016,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.3,..,35.4204704002636,970.156127929688,3.72893939925404,..,53824013,,,13.670306797678,,..,..,..
TZA,2017,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.3,..,33.1125919853124,1001.88745117188,4.78205361153138,..,55652890,,,13.0765127755534,,..,..,..
TZA,2018,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.3,..,32.6426099043737,1024.01525878906,4.27996511118124,..,57437145,,,12.7000393990914,,..,..,..
TZA,2019,,,,,,,,,,,,,,,,,,510.0,510.0,738.0,TZA,TAZ,3.3,..,33.0185892502311,1051.7666015625,2.85588898826608,..,59174891,,,12.6383081530206,,6.45341783135399,..,..
TZA,2020,,,,,,,,,,,,,,,,,,,,,,,,..,27.9630151969884,1041.25964355469,7.18188265775187,..,60972798,,,12.4351808144123,,9.81096387975383,..,..
TZA,2021,,,,,,,,,,,,,,,,,,,,,,,,..,29.9151840074048,1054.31726074219,3.59164319762461,..,62830412,,,12.9776126678887,,9.67778530775594,..,..
TZA,2022,,,,,,,,,,,,,,,,,,,,,,,,..,35.0034517101994,1070.58532714844,5.32159018874409,..,64711821,,,15.1576772705188,,8.83842187324102,..,..
TZA,2023,,,,,,,,,,,,,,,,,,,,,,,,..,38.212034806339,1092.86413574219,5.16887784940301,..,66617606,,,16.386679568119,,7.33365002658577,..,..
TZA,2024,,,,,,,,,,,,,,,,,,,,,,,,..,41.5131207208244,1120.77416992188,4.01880979537964,..,68560157,,,16.7547897044924,,9.29120659371546,..,..
UGA,1960,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.38333333,,,,,,,,,,,,,
UGA,1961,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.38333333,,,,,,,,,,,,,
UGA,1962,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.38333333,,,,,,,,,,,,,
UGA,1963,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.38333333,,,,,,,,,,,,,
UGA,1964,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.38333333,,,,,,,,,,,,,
UGA,1965,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1966,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1967,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1968,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1969,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1970,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1971,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1972,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1973,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1974,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,,,,,,,,,,,,,
UGA,1975,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,..,19.5658316067056,..,0.51512998342514,..,11725240,,,..,,..,..,..
UGA,1976,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,..,20.9945654394639,..,0.471969991922378,..,12037294,,,..,,..,..,..
UGA,1977,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,..,16.9511217948718,..,0.563359975814819,..,12359669,,,..,,..,..,..
UGA,1978,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,..,32.5153594653828,..,0.592270016670227,..,12692113,,,..,,..,..,..
UGA,1979,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.58333333,..,36.932714671404,..,0.522759974002838,..,13002163,,,..,,..,..,..
UGA,1980,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,45.4760929126393,..,0.485639989376068,..,13275741,,,..,,..,..,..
UGA,1981,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,38.1365437822478,..,0.535380005836487,..,13556452,,,..,,..,..,..
UGA,1982,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,25.9012629161883,359.206285547545,0.583639979362488,..,13873631,,,..,,..,..,..
UGA,1983,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,22.3032286862074,370.539961015941,..,..,14221881,,,..,,..,..,..
UGA,1984,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,27.0175794582304,359.510382451245,..,..,14607677,,,..,,..,..,..
UGA,1985,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,28.746856396441,337.997945432752,0.735010027885437,..,15023681,,,..,,..,..,..
UGA,1986,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,28.048392146468,329.57852173859,0.775829970836639,..,15467579,,,..,,..,..,..
UGA,1987,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,26.2903906384189,332.185941474188,0.847249984741211,..,15954170,,,..,,..,..,..
UGA,1988,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,25.3500383007427,348.37383295348,0.921400010585785,..,16470483,,,..,,..,..,..
UGA,1989,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,26.047628519006,358.769886121704,0.924139976501465,..,17010698,,,..,,..,..,..
UGA,1990,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,26.6095437605897,369.839286985576,1.05559003353119,..,17569897,,,..,,..,..,..
UGA,1991,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,29.4022018591267,377.780503685951,1.23331999778748,..,18155901,,,..,,..,..,..
UGA,1992,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,33.0521440510063,377.609612721367,1.20323002338409,..,18785032,,,..,,..,..,..
UGA,1993,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,28.2398345380313,395.163949168597,1.30781996250153,..,19445161,,,..,,..,..,..
UGA,1994,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,1.78333333,..,27.8393598574633,406.592301920177,1.45316004753113,..,20108801,,,..,,..,..,..
UGA,1995,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,2.84999999,..,32.62314586277,441.226201168263,1.5566600561142,..,20665667,,,..,,..,..,..
UGA,1996,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,2.84999999,..,35.3854868820104,468.427898950193,1.78656005859375,..,21231550,,,..,,..,..,..
UGA,1997,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,2.84999999,..,34.1585669652784,478.250663988847,..,..,21856046,,,..,,..,..,..
UGA,1998,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,2.84999999,..,30.043921931244,487.008977266219,..,..,22515806,,,..,,..,..,..
UGA,1999,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,2.84999999,..,36.0247101570245,509.455395054388,1.9514000415802,..,23257281,,,..,,..,..,..
UGA,2000,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,32.7490333383822,509.19755319016,2.61231994628906,..,24000150,,,..,,..,..,..
UGA,2001,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,35.3299767819725,519.456547890884,2.85116004943848,..,24745676,,,..,,..,..,..
UGA,2002,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.36756,36.2777941561831,547.405338919875,3.54375004768372,..,25532870,,,..,,..,..,..
UGA,2003,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.25612,36.5857264641268,564.720539196569,3.77904009819031,..,26352124,,,..,,..,5,..
UGA,2004,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.26056,35.4600862456436,585.339489080616,3.65948009490967,..,27154515,,,..,,..,12,..
UGA,2005,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.21514,38.9942854839061,604.404813057618,..,..,27963289,,,..,,..,3,..
UGA,2006,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.30033,43.6332857896204,650.270540867444,3.56147003173828,..,28794003,,,..,,..,11,..
UGA,2007,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.38821,46.7774166522822,684.542241787248,..,..,29653430,,,..,,..,6,..
UGA,2008,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.32632,56.2582682050634,722.565167003452,3.80542993545532,..,30539553,,,..,,..,..,..
UGA,2009,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.25547,47.0638780748379,749.342865535423,4.19193983078003,..,31451151,,,..,,..,..,..
UGA,2010,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.3599,38.2692490371291,768.624091660131,3.9166100025177,39.56548,32390802,,,..,,..,..,39.56548
UGA,2011,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,39.7552255606122,816.516366587228,4.37658023834229,..,33354543,,,11.6564025152961,,..,..,..
UGA,2012,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,43.5021371397314,823.580468285493,3.74987006187439,..,34337438,,,12.1676494161806,,..,..,..
UGA,2013,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,43.1091548734687,828.988669729986,..,..,35337042,,,12.2262302358289,,..,10,..
UGA,2014,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,0.14265,36.0144010819085,845.978664791099,4.61899995803833,28.67676,36395539,,,12.9035596137236,,..,5,28.67676
UGA,2015,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,37.6892983324358,862.934610355811,..,..,37531446,,,13.7686115419746,,..,9,..
UGA,2016,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,31.2093620232119,874.648370639216,..,..,38799152,,,13.6400887820262,,..,16,..
UGA,2017,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,36.8370529334101,871.093880017151,..,..,40177388,,,13.4819167027352,,..,25,..
UGA,2018,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,36.6384055999567,895.07512785438,..,..,41565831,,,13.6392294214659,,..,6,..
UGA,2019,,,,,,,,,,,,,,,,,,500.0,500.0,746.0,UGA,UGA,3.22499999,..,39.3610539647435,920.939101515671,..,..,42999637,,,13.8050637116228,,..,14,..
UGA,2020,,,,,,,,,,,,,,,,,,,,,,,,..,37.0006923916369,917.0350317644,..,..,44457152,,,14.2204016385665,,..,13,..
UGA,2021,,,,,,,,,,,,,,,,,,,,,,,,..,41.7136307424781,919.401675217265,..,..,45910930,,,14.7869665338728,,..,14,..
UGA,2022,,,,,,,,,,,,,,,,,,,,,,,,..,34.5053019270937,933.094056370423,..,..,47312719,,,15.0891724993299,,..,..,..
UGA,2023,,,,,,,,,,,,,,,,,,,,,,,,0.3109,33.3416963302219,955.745797275462,..,12.44448,48656601,,,14.8125509462498,,..,..,12.44448
UGA,2024,,,,,,,,,,,,,,,,,,,,,,,,..,41.468283553038,986.842075169699,..,..,50015092,,,14.3694843740808,,..,..,..
UKR,1960,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1961,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1962,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1963,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1964,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1965,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1966,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1967,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1968,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1969,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1970,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1971,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1972,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1973,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1974,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,,,,,,,,,,,,,
UKR,1975,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,48865229,,,..,,..,..,..
UKR,1976,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,49120842,,,..,,..,..,..
UKR,1977,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,49336481,,,..,,..,..,..
UKR,1978,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,49521243,,,..,,..,..,..
UKR,1979,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,49721381,,,..,,..,..,..
UKR,1980,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,49955152,,,..,,..,..,..
UKR,1981,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,50189281,,,..,,..,..,..
UKR,1982,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,50402724,,,..,,..,..,..
UKR,1983,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,50637029,,,..,,..,..,..
UKR,1984,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,50887599,,,..,,..,..,..
UKR,1985,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,51108770,,,..,,..,..,..
UKR,1986,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,..,..,..,51318745,,,..,,..,..,..
UKR,1987,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,3141.6796875,..,..,51515732,,,..,,..,..,..
UKR,1988,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,..,3209.2822265625,..,..,51724853,,,..,,..,..,..
UKR,1989,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,0.0,..,64.2153986570181,3321.19091796875,..,..,51917817,,,..,,..,..,..
UKR,1990,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,1.08333333,..,56.4071856287425,3102.310546875,..,..,52054092,,,..,,..,..,..
UKR,1991,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,1.08333333,..,50.133779264214,2826.06469726563,..,..,52170961,,,..,,..,..,..
UKR,1992,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,1.08333333,..,45.9686071925293,2538.85278320313,..,..,52323671,,,..,,..,309,..
UKR,1993,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,1.08333333,..,52.0688190027854,2177.23486328125,..,..,52350126,,,..,,..,8687,..
UKR,1994,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,1.08333333,..,73.9440042067872,1687.48449707031,..,..,52075998,,,..,,..,5355,..
UKR,1995,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,..,97.2296964841051,1493.38208007813,..,..,51665539,,,..,,..,4804,..
UKR,1996,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,..,93.8566450766079,1355.57336425781,..,..,51226109,,,..,,..,3636,..
UKR,1997,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,1.1923,84.2414161623735,1326.27795410156,..,..,50786885,,,..,,..,4688,..
UKR,1998,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,1.06993,86.0497284415116,1311.59362792969,..,..,50379731,,,..,,..,5319,..
UKR,1999,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.96968,101.951706965548,1319.533203125,..,..,49976446,,,..,,..,5401,..
UKR,2000,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.92904,115.735714934593,1409.22265625,50.5071182250977,..,49556660,,,..,,..,5620,..
UKR,2001,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.98944,99.9261276192731,1547.2783203125,52.9101104736328,..,49106855,,,..,,..,7208,..
UKR,2002,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.96269,95.994669810112,1644.28125,56.645679473877,..,48677281,,,..,,..,1601,..
UKR,2003,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,1.07166,102.590182257396,1814.25854492188,60.2553215026855,..,48315136,,,..,,..,1635,..
UKR,2004,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,1.04392,109.981708544962,2042.44494628906,63.4407501220703,..,47979507,,,..,,..,4090,..
UKR,2005,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.99518,94.6475701087848,2122.6015625,66.8898620605469,..,47585556,,,..,,..,3538,..
UKR,2006,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.91403,89.181052639031,2298.13232421875,71.939811706543,1451.9222,47278694,,,..,,..,3474,1451.9222
UKR,2007,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.81869,88.0465606718626,2498.35205078125,76.2627563476562,1430.03134,47062798,,,..,,..,3440,1430.03134
UKR,2008,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.80991,94.1718921417534,2567.69409179688,79.7325210571289,1404.84115,46819175,,,84.5638428852733,,..,2825,1404.84115
UKR,2009,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.675,0.82596,87.4761626200316,2188.17016601563,82.4992523193359,1324.32376,46623731,,,87.3499751359184,,..,2434,1324.32376
UKR,2010,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.80279,95.72973045329,2285.93383789063,81.9082510858655,1306.70104,46456003,,,75.7519025715649,,27.5459447019726,2556,1306.70104
UKR,2011,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.7109,104.805073904259,2418.12084960938,84.7981059629784,1237.47634,46307853,,,68.4838585766984,,15.1499905317,2649,1237.47634
UKR,2012,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.72363,102.622788356626,2426.92944335938,83.8798999891598,1210.04567,46210056,,,66.9838104671062,,..,2491,1210.04567
UKR,2013,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.733,94.0016694501782,2432.41625976563,81.5320112568844,1139.62164,46126770,,,70.6911717468944,,11.5743871738678,2856,1139.62164
UKR,2014,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.65034,100.691782483624,2308.6435546875,83.7842174613245,1002.50854,45972380,,,75.2288456319954,,9.17299238533255,2457,1002.50854
UKR,2015,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.61477,107.806616298156,2094.47387695313,76.8646556476929,1005.99722,45784896,,,56.6577541315204,,6.28312555486929,2271,1005.99722
UKR,2016,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.48339,105.521204913122,2156.0830078125,77.0398374695438,1037.24086,45616832,,,47.3071300933366,,4.77023033306238,2233,1037.24086
UKR,2017,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.44879,104.034982911399,2217.7529296875,80.1990246943391,994.07744,45436041,,,38.3051472985388,,4.63732409467645,2283,994.07744
UKR,2018,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.47113,99.1998150718675,2308.6669921875,81.4946716210446,988.07663,45208907,,,34.5118586409827,,3.37336946125581,2107,988.07663
UKR,2019,,,,,,,,,,,,,,,,,,369.0,369.0,926.0,UKR,UKR,3.875,0.43384,90.5112342910763,2398.07836914063,84.48135621115,880.55411,44957458,,,30.0270685880177,,..,2097,880.55411
UKR,2020,,,,,,,,,,,,,,,,,,,,,,,,0.40318,79.1564523761815,2324.107421875,82.1345992180731,846.24846,44680014,,,28.1751542458628,,..,1361,846.24846
UKR,2021,,,,,,,,,,,,,,,,,,,,,,,,0.38478,82.69796136345,2426.6123046875,75.9079435107907,774.07275,44298640,,,23.5556488725732,,..,1302,774.07275
UKR,2022,,,,,,,,,,,,,,,,,,,,,,,,0.32673,87.3965139907244,1874.66296386719,..,586.07925,41048766,,,23.316037813157,,..,..,586.07925
UKR,2023,,,,,,,,,,,,,,,,,,,,,,,,0.32653,77.5096141935657,2164.26123046875,..,..,37732836,,,18.6466208363539,,..,..,..
UKR,2024,,,,,,,,,,,,,,,,,,,,,,,,..,77.7530113300514,2219.04248046875,85.2667604023424,..,37860221,,,18.1745340660477,,..,..,..
UMC,1975,,,,,,,,,,,,,,,,,,,,,,,,..,20.4201776054623,1747.96601051961,4.55344009399414,..,1612227500,,,..,,..,..,..
UMC,1976,,,,,,,,,,,,,,,,,,,,,,,,..,19.9316850940827,1828.23064936547,4.89794015884399,..,1642473603,,,..,,..,..,..
UMC,1977,,,,,,,,,,,,,,,,,,,,,,,,..,19.854568304473,1874.09173286346,5.35727977752685,..,1671398930,,,41.561023220254,,..,..,..
UMC,1978,,,,,,,,,,,,,,,,,,,,,,,,..,22.5656597619712,1911.54098182937,5.52084016799927,..,1700492780,,,..,,..,..,..
UMC,1979,,,,,,,,,,,,,,,,,,,,,,,,..,24.3132454796234,1983.85830951075,5.9678897857666,..,1729895531,,,..,,..,..,..
UMC,1980,,,,,,,,,,,,,,,,,,,,,,,,..,28.1216386782171,2041.50677562418,6.5503101348877,..,1759188322,,,..,,..,..,..
UMC,1981,,,,,,,,,,,,,,,,,,,,,,,,..,29.2296471334992,2044.2275299791,6.87576007843018,..,1789774534,,,..,,..,..,..
UMC,1982,,,,,,,,,,,,,,,,,,,,,,,,..,26.4155469745941,2069.85816868287,7.02057981491089,..,1822722888,,,..,,..,..,..
UMC,1983,,,,,,,,,,,,,,,,,,,,,,,,..,25.99144348467,2062.59999811401,6.92132997512817,..,1855424369,,,44.1067541588178,,..,..,..
UMC,1984,,,,,,,,,,,,,,,,,,,,,,,,..,26.516851740489,2137.20066836916,9.75150012969971,..,1887255119,,,45.1293068771863,,..,..,..
UMC,1985,,,,,,,,,,,,,,,,,,,,,,,,..,27.0059309269142,2200.2533576015,10.1108102798462,..,1919685969,,,46.3360632758815,,..,..,..
UMC,1986,,,,,,,,,,,,,,,,,,,,,,,,..,25.3334358742835,2241.57110669382,7.52626991271973,..,1953571641,,,..,,..,..,..
UMC,1987,,,,,,,,,,,,,,,,,,,,,,,,..,29.1376363692436,2310.79640023703,8.52945995330811,..,1988890401,,,..,,..,..,..
UMC,1988,,,,,,,,,,,,,,,,,,,,,,,,..,33.4461568140335,2347.68066327714,7.85821008682251,..,2024305816,,,..,,..,..,..
UMC,1989,,,,,,,,,,,,,,,,,,,,,,,,..,31.0250039168889,2376.36648422021,8.47537994384766,..,2059000415,,,..,,..,..,..
UMC,1990,,,,,,,,,,,,,,,,,,,,,,,,..,31.1674936033588,2401.75070362256,8.05681037902832,..,2092646700,,,..,,..,..,..
UMC,1991,,,,,,,,,,,,,,,,,,,,,,,,..,32.2294774019728,2439.40848838346,8.62090015411377,..,2124538033,,,..,,..,..,..
UMC,1992,,,,,,,,,,,,,,,,,,,,,,,,..,36.2327063511188,2514.67665580859,9.20166015625,..,2154585863,,,..,,..,..,..
UMC,1993,,,,,,,,,,,,,,,,,,,,,,,,..,38.5014433668325,2628.95141191765,8.70341014862061,..,2182939692,,,..,,..,..,..
UMC,1994,,,,,,,,,,,,,,,,,,,,,,,,..,39.3546258764437,2740.5937690363,10.0458097457886,..,2210505244,,,..,,..,..,..
