iso2,year,avg_generality,avg_originality,avg_radicalness,avg_quality_index_4,avg_quality_index_6,breakthrough_count,patent_count,pct_breakthrough,iso3c
FI,2023,,0.6470094377590250,0.2698251845400200,0.2549114331723030,0.24210983402811900,0,582,0.0,FIN
FI,2024,,0.766296846912225,0.2580132830132830,,,0,15,0.0,FIN
FR,1978,0.35323898270068600,0.5602764238151510,0.22776727819085900,0.25993688020118200,0.3139090899521620,11,311,0.03536977491961420,FRA
FR,1979,0.35613944527219700,0.5555650389923950,0.2198384951328080,0.24591355160199400,0.3116236857726960,20,1189,0.01682085786375110,FRA
FR,1980,0.33789560212999900,0.5734976357730050,0.23146224655922300,0.26048769291701000,0.3266718323010460,11,2019,0.005448241703813770,FRA
FR,1981,0.32698998840666400,0.5722369172406710,0.23124917242586300,0.2477761551468920,0.323637798461119,10,2260,0.004424778761061950,FRA
FR,1982,0.335950360261279,0.5779501575687380,0.22443534650534800,0.2477006325688770,0.32698176748195200,7,2622,0.002669717772692600,FRA
FR,1983,0.3375143574332460,0.5747941093273180,0.2254900011178290,0.2515930531028550,0.3297982559227290,4,2720,0.0014705882352941200,FRA
FR,1984,0.3553076108277240,0.5863953865602550,0.2379846423968670,0.26005451012380500,0.3342548007782360,6,2958,0.002028397565922920,FRA
FR,1985,0.3747592736778320,0.5879250659898650,0.236385619679844,0.2634095014092780,0.3341952105808170,21,3065,0.006851549755301790,FRA
FR,1986,0.35211503158623100,0.5880600359303890,0.241729691637359,0.259334392865853,0.32873479319694400,3,3499,0.0008573878250928840,FRA
FR,1987,0.37515824228669900,0.6011143860965570,0.2404341153872950,0.2611931926133720,0.333652224316413,5,3572,0.0013997760358342700,FRA
FR,1988,0.3677038609298020,0.6022361059993520,0.2503471186015830,0.2648932300064520,0.335278902922152,4,4200,0.0009523809523809520,FRA
FR,1989,0.3633313078152860,0.5994249845409220,0.2358598107822700,0.2611451057551320,0.3357314203343190,4,4564,0.0008764241893076250,FRA
FR,1990,0.3608212762124780,0.5999569121831220,0.23946538272035900,0.2569367642325490,0.33290555246452600,6,5069,0.0011836654172420600,FRA
FR,1991,0.3654421415529050,0.5939687939479130,0.2431867282088430,0.2536916791634360,0.33287885875736800,4,4852,0.0008244023083264630,FRA
FR,1992,0.3561542936145630,0.606559755596279,0.24507011190593700,0.2453826450850630,0.3290013748332880,10,4953,0.0020189783969311500,FRA
FR,1993,0.3572787661621200,0.6118104701480360,0.24821543788869800,0.23826576423548100,0.3249988988734340,9,4623,0.001946787800129790,FRA
FR,1994,0.35428316028921500,0.6103132843687360,0.24957079381767600,0.23503874467937700,0.32468212901923300,5,4844,0.001032204789430220,FRA
FR,1995,0.33432027362224200,0.6186308976284230,0.2510132904147330,0.2335288366529270,0.3151858343662010,3,5115,0.0005865102639296190,FRA
FR,1996,0.34903408103274800,0.617042956878679,0.2500050522502170,0.23490977821624700,0.31728074982172000,5,5273,0.0009482268158543520,FRA
FR,1997,0.35533918081921200,0.6248572321898780,0.26623568843049100,0.23398621990288300,0.31601679198947000,13,5747,0.002262049765094830,FRA
FR,1998,0.3637365473246660,0.6290613992959250,0.2628986758883890,0.23440042616148200,0.3198174744587530,9,6454,0.0013944840409048700,FRA
FR,1999,0.36838941171361000,0.636466221633393,0.2639549625924000,0.23529636435239800,0.3196171037123970,9,6861,0.0013117621337997400,FRA
FR,2000,0.3638046826297540,0.6452067849665480,0.26641342496523400,0.23491154517686000,0.3212556732662020,10,7460,0.0013404825737265400,FRA
FR,2001,0.3483344345000300,0.6471779543301110,0.27307595174010000,0.2381280358951930,0.31911589737138500,5,7429,0.0006730380939561180,FRA
FR,2002,0.3476234237549540,0.6592221864401250,0.27815572653045800,0.23535414190591100,0.3155196158758430,5,7639,0.0006545359340227780,FRA
FR,2003,0.33149840455633500,0.6616031707846160,0.28373238118795700,0.23888227215220700,0.31633111575570500,3,7832,0.00038304392236976500,FRA
FR,2004,0.29395449920832600,0.6538075272896430,0.28773561101001100,0.2330201463565960,0.3122194066799520,15,8377,0.0017906171660499000,FRA
FR,2005,0.3049863302719580,0.6672657993622890,0.3223207785537350,0.23512375012622900,0.31149543122111800,4,8726,0.00045840018336007300,FRA
FR,2006,0.3049227755604000,0.669404586770235,0.3387812067754960,0.23824256035589200,0.30907257469190300,3,8936,0.0003357206803939120,FRA
FR,2007,0.31880078354571400,0.6752048909634690,0.3415099609868790,0.25160696246948600,0.31273943296437300,5,9198,0.0005435964340073930,FRA
FR,2008,0.32583965627552600,0.6834964618126000,0.3435895571462500,0.2652592891249020,0.3210669124321280,10,9845,0.001015744032503810,FRA
FR,2009,0.3332423983829970,0.6864827800753080,0.34773056664286700,0.2657621334065560,0.31922045616279500,3,9945,0.00030165912518853700,FRA
FR,2010,0.3279778356423530,0.6953438399500290,0.3598464364592940,0.27300526167908400,0.3209300192830890,24,9968,0.002407704654895670,FRA
FR,2011,0.32250981763847300,0.6951412534681350,0.36099734997228600,0.2772615832859660,0.32208319903291,3,10033,0.0002990132562543610,FRA
FR,2012,0.34555948907371600,0.6948955437351450,0.36748521048496500,0.28122080938565600,0.32276383096119600,12,10754,0.0011158638646085200,FRA
FR,2013,0.32715371993996300,0.6920743695702760,0.3610484926401610,0.2742864788262560,0.315928499324271,7,10898,0.000642319691686548,FRA
FR,2014,0.3392886581710980,0.6874745997857690,0.36257128236295400,0.2772295859470880,0.31362479365250200,14,11571,0.0012099213551119200,FRA
FR,2015,0.34246953317251300,0.6893078373653020,0.35520761000040600,0.2799680547137890,0.3150153166878870,8,11805,0.0006776789495976280,FRA
FR,2016,0.3406409311006720,0.6909837370595860,0.35914688453408700,0.27867158408799100,0.3108056432059360,9,11378,0.0007910001757778170,FRA
FR,2017,0.3400881893521720,0.6988915923295300,0.3618771369121010,0.27607914040805600,0.3021777007795000,11,10942,0.0010053006762931800,FRA
FR,2018,0.3238765889101940,0.7015167351847050,0.37055297130858,0.27469705069848200,0.29464984669611500,8,11191,0.0007148601554820840,FRA
FR,2019,0.2956278057319410,0.7070672318232950,0.3684132057832940,0.27462360635427200,0.2874313849681890,9,11053,0.0008142585723333030,FRA
FR,2020,0.2940323354237620,0.7072396671379720,0.37295560861396500,0.27548061890413800,0.2787010485985190,12,11581,0.001036179949917970,FRA
FR,2021,0.2838376206232860,0.7043786766314120,0.36859081224998600,0.27353179805972700,0.27157025183200400,3,11244,0.00026680896478121700,FRA
FR,2022,0.3118579061855820,0.7051804016890540,0.3651232596573850,0.2794677450541660,0.2851688915790930,3,9127,0.0003286950805302950,FRA
FR,2023,0.26474622770919100,0.6616709862916260,0.34718911757329300,0.3249901524815150,0.3003157842435220,0,2315,0.0,FRA
FR,2024,,0.7240366832221800,0.3403157644699230,,,0,35,0.0,FRA
GB,1978,0.4278596876686490,0.6142480278841000,0.22167201695012900,0.2876323111942800,0.3257939192449050,12,351,0.03418803418803420,GBR
GB,1979,0.3884230497782250,0.6271516968480220,0.26102950992279100,0.2852950988411670,0.33395766142928300,11,1149,0.009573542210617930,GBR
GB,1980,0.36872471965961600,0.5852903479938970,0.2325304618368700,0.2832651272160900,0.336162819036833,7,1535,0.004560260586319220,GBR
GB,1981,0.3692077201589360,0.5976060168048990,0.24372619204118400,0.28624070653878200,0.34019324801853700,10,1905,0.005249343832021000,GBR
GB,1982,0.3947353462731650,0.610850804355626,0.2562026951448700,0.2843040097810130,0.33894556252326800,8,2224,0.0035971223021582700,GBR
GB,1983,0.3752891237248010,0.5984907954572050,0.25114675992322200,0.28602367327551200,0.34016341049782700,5,2291,0.002182453077258840,GBR
GB,1984,0.3931419964613190,0.608223078486059,0.2544029536365470,0.3003861888190300,0.3432471761100440,14,2592,0.005401234567901230,GBR
GB,1985,0.3947753540172110,0.6101325941731580,0.2511233233327230,0.29100810002950000,0.33603210396431500,9,2705,0.0033271719038817000,GBR
