iso2,year,avg_quality_index_4,avg_quality_index_6,breakthrough_count,patent_count,pct_breakthrough,iso3c,ipp_index_IP_transformed,Code,bank_credit_gdp,market_cap_gdp,country,VC_investment,patent_applications_residents,Country Name,rd_expenditure_percent_gdp,trade_percent_gdp,gdp_pc_const2015usd,tertiary_enrollment_percent,population_total,patents_per_capita,quality_index_100,VC_investment_pct,ln_patents_pc,ln_gdp_pc,ln_bank,ln_market,ln_vc,ln_trade,ln_rd,ln_tertiary,ipr_c,ln_bank_c,ln_market_c,ln_vc_c,ln_bank_x_ipr,ln_market_x_ipr,ln_vc_x_ipr
CO,1983,0.0818120351588912,0.214130295979364,0,2,0,COL,0.95833333,,36.7322749437894,,,,82,Colombia,,23.699820931412,3228.35593102948,,27988173,2.92980895894848,8.18120351588912,,1.36859081374503,8.08003799417539,3.63051582751473,,,3.20679599386725,,,-2.48423886972695,-0.590721541897363,,,1.46749341556646,,
CO,1990,,,0,1,0,COL,0.95833333,,25.9105916549165,,,,,Colombia,,34.7778103803081,3714.1849928328,,32440069,,,,,8.22018375209856,3.29251995093028,,,3.57732787945862,,,-2.48423886972695,-0.928717418481807,,,2.30715590998497,,
CO,1993,0.272727272727273,0.38603310218373,0,1,0,COL,0.95833333,,28.6713526450495,,,,138,Colombia,,36.1774714449627,3912.6590835796,,34441473,4.00679727025612,27.2727272727273,,1.61079644326429,8.27222804236878,3.39018202291807,,,3.61570297150732,,,-2.48423886972695,-0.83105534649402,,,2.06453999465484,,
CO,1994,,,0,1,0,COL,0.95833333,,31.0736127250167,,,,124,Colombia,,35.917537450138,4059.32146113882,,35127410,3.53000690913449,,,1.51072346468903,8.3090174270818,3.46803365859259,,,3.60868670779307,,,-2.48423886972695,-0.753203710819498,,,1.87113793524037,,
CO,1995,,,0,1,0,COL,2.69999999,,33.6634295845069,,,,141,Colombia,,35.4972303177666,4189.72770913999,,35804662,3.93803466151978,,,1.59696741024217,8.34062967543502,3.54568522874333,,,3.59723637600426,,,-0.742572209726946,-0.675552140668758,,,0.501646245882168,,
CO,1997,0.185281440162272,0.27179398183153,0,2,0,COL,2.69999999,,36.4758451431847,,,,80,Colombia,,35.5970680886793,4265.6935185646,,37121149,2.15510570537566,18.5281440162272,,1.14902199951296,8.35859445463337,3.62369659592075,,,3.59996813033191,,,-0.742572209726946,-0.597540773491342,,,0.443717172573414,,
CO,1998,0.110541310541311,0.234005141485719,0,2,0,COL,2.69999999,,35.2185505194702,,,,161,Colombia,,35.9089230535138,4213.82800470051,,37792165,4.26014228081403,11.0541310541311,,1.6601580759682,8.34636406407563,3.58957143286571,,,3.60845333898182,,,-0.742572209726946,-0.631665936546381,,,0.469057570310487,,
CO,2000,0.322588126159555,0.365126146903706,0,2,0,COL,3.425,,20.9474743929536,,,,75,Colombia,0.13106,32.6670854693067,4016.80951748167,25.5096893310547,39089934,1.91865251038797,32.2588126159555,,1.07112204072537,8.29849213695437,3.08865207107662,,,3.51652066777816,0.123155246124739,3.27751030129808,-0.0175721997269456,-1.13258529833547,,,0.0199020150701531,,
CO,2001,0.112644415917843,0.233417317070433,0,2,0,COL,3.425,,21.9066125992657,,,,65,Colombia,0.1329,33.9011117949445,4020.50789754842,26.3812599182129,39709262,1.6368977091541,11.2644415917843,,0.969603116005995,8.29941221017371,3.13142562867037,,,3.55251868528964,0.124780716897306,3.30985883480645,-0.0175721997269456,-1.08981174074172,,,0.0191503895730837,,
CO,2002,,,0,1,0,COL,3.425,,21.5233089569655,,,,54,Colombia,0.15559,32.9826392144234,4058.28493578738,26.5130996704102,40324680,1.33913027952113,,,0.849779184862861,8.30876211289379,3.11455072662362,,,3.52584978286931,0.144611036059175,3.31466224290437,-0.0175721997269456,-1.10668664278847,,,0.0194469187222219,,
CO,2003,0.359032501889645,0.429029302241025,0,1,0,COL,3.425,,21.0762350135313,,,,82,Colombia,0.17398,36.51618351723,4154.17528523618,,40937429,2.00305690911855,35.9032501889645,,1.09963073957706,8.33210989297882,3.09450169117792,,,3.6247724003404,0.160399685485667,,-0.0175721997269456,-1.12673567823417,,,0.0197992243774062,,
CO,2004,0.203340653576688,0.276577205980947,0,3,0,COL,3.425,,22.1991386566001,,,,76,Colombia,0.16964,35.8634269337995,4311.91591255233,29.5034599304199,41543171,1.82942221719185,20.3340653576688,,1.04007252727448,8.36936950017964,3.14411515111236,,,3.607219919537,0.156696009154982,3.41784011752113,-0.0175721997269456,-1.07712221829973,,,0.0189274067502935,,
CO,2005,0.141602932827747,0.246354958277638,0,2,0,COL,3.425,,22.7527186089507,34.6844960912747,,,99,Colombia,0.16557,37.422697494955,4457.27537460443,32.253978729248,42128977,2.34992651257589,14.1602932827747,,1.20893840905186,8.40251728292287,3.16769699167501,3.57471631129978,,3.64864836557214,0.153210237750202,3.50417442097307,-0.0175721997269456,-1.05354037773708,-0.183586365407238,,0.0185130219379976,0.00322601628007999,
CO,2006,0.243517801857586,0.395800347366743,0,5,0,COL,3.425,,27.3293271996088,34.7384214865918,,,142,Colombia,0.16427,39.6413559606293,4694.03442939175,34.3662109375,42691084,3.32622146582176,24.3517801857586,,1.46469452035405,8.45426072481926,3.3438975648703,3.57622634218042,,3.70478616788659,0.152094281173858,3.56575687102997,-0.0175721997269456,-0.877339804541793,-0.182076334526604,,0.0154167902738078,0.00319948171585164,
CO,2007,0.285238312668279,0.376027349530257,0,10,0,COL,3.425,,30.5665682234071,49.4380919154691,,,128,Colombia,0.18307,37.0988970982903,4947.25260813108,35.4785308837891,43235374,2.96053874773929,28.5238312668279,,1.37638006342169,8.50678978478222,3.45209859293639,3.92074668158399,,3.64018533416223,0.168112754843313,3.59672389256924,-0.0175721997269456,-0.769138776475698,0.162444004876971,,0.0135154601979695,-0.00285449849814305,
CO,2008,0.366003040839108,0.370398493340226,0,8,0,COL,3.425,,31.3428821283831,36.1710097864041,,,126,Colombia,0.19541,39.1676494164355,5048.57187245249,37.9448013305664,43758808,2.87942029865165,36.6003040839108,,1.35568573490875,8.52705874094339,3.4763939697941,3.61552915064459,,3.69306193076252,0.17848922277373,3.66214529307674,-0.0175721997269456,-0.744843399617995,-0.142773526062424,,0.0130885369833845,0.00250884491568919,
CO,2009,0.292274262155578,0.315429391331893,0,12,0,COL,3.425,,30.0588498093342,60.4468224320426,,,128,Colombia,0.19351,35.1561285074585,5046.97121757727,39.5088005065918,44271541,2.89124790121943,29.2274262155578,,1.35872990341457,8.52674170245703,3.43588378578355,4.11817212486288,,3.58784646417972,0.176898545479703,3.70151924696609,-0.0175721997269456,-0.785353583628536,0.359869448155865,,0.0138003900277931,-0.00632369781862054,
CO,2010,0.18565924039847,0.229779319494119,0,17,0,COL,3.425,,32.3529586377969,72.7758488044793,,,133,Colombia,0.19358,34.2646031687681,5214.24547620131,41.529670715332,44777319,2.97025375726492,18.565924039847,,1.37883001136292,8.5593414375066,3.50714648320323,4.30103142607599,,3.56287971776167,0.176957194294804,3.75020196682626,-0.0175721997269456,-0.714090886208861,0.542728749368971,,0.0125481476756537,-0.00953693798146695,
CO,2011,0.148480018480019,0.240664891030933,0,11,0,COL,3.425,,34.9599738877775,60.0942928506047,,,183,Colombia,0.19842,39.4704235545367,5517.1011086899,45.2873306274414,45259614,4.04333983051645,14.8480018480019,,1.61806852740293,8.61578907803993,3.58240648345681,4.11241845511446,,3.70057142472223,0.181004022560118,3.83486828709053,-0.0175721997269456,-0.638830885955277,0.35411577840744,,0.0112256639197477,-0.00622259318463833,
CO,2012,0.210970336703045,0.245611088531904,0,17,0,COL,3.425,,37.7448515262878,70.7061026238885,,,213,Colombia,0.22116,38.835151018669,5675.75617978305,47.4669914245605,45715810,4.65921964414499,21.0970336703045,,1.73328601065068,8.64413525346965,3.65699788313444,4.27257585728753,,3.68474971393018,0.1998012266746,3.88088297705316,-0.0175721997269456,-0.564239486277649,0.514273180580509,,0.00991492894670002,-0.00903691104337224,
CO,2013,0.268743196361546,0.319499798527762,0,14,0,COL,3.425,,39.4836916913458,53.0480485677286,,,251,Colombia,0.25761,37.9866487978457,5910.80592301166,50.7474899291992,46151584,5.43859989724296,26.8743196361546,,1.86231110921947,8.68470663445247,3.70089921872967,3.98987343922861,,3.66321924900166,0.229213094315135,3.94637592718554,-0.0175721997269456,-0.520338150682416,0.23157076252159,,0.00914348590934092,-0.00406920768995046,
CO,2014,0.261004926004926,0.263304668356768,0,14,0,COL,3.425,,42.3846056970013,38.491592506046,,,260,Colombia,0.30317,37.4874656411103,6121.83982019825,53.1794395446777,46565429,5.58354138646505,26.1004926004926,,1.88457280518701,8.71978129078924,3.77010467074043,3.67608780130353,,3.65033262052168,0.264799757782901,3.99230149228225,-0.0175721997269456,-0.451132698671662,-0.0822148754034844,,0.00792739388441439,0.00144469621111597,
CO,2015,0.218373139735304,0.255853018593541,0,23,0,COL,4.41666666,,46.9053935998568,29.2871156900696,,,321,Colombia,0.36542,38.3607641184453,6248.51490534512,54.7961311340332,46969940,6.8341581871299,21.8373139735304,,2.05849342742296,8.74025912457346,3.86922809932744,3.41072239733146,,3.672769485574,0.311462073617045,4.02170453246798,0.974094460273054,-0.352009270084645,-0.347580279375554,,-0.342890279954214,-0.338576024639888,
CO,2016,0.359272315960118,0.331099311412799,0,21,0,COL,4.41666666,,47.0541978052352,36.7213432955425,,,545,Colombia,0.27051,36.202652984202,6316.07067782542,57.1437492370605,47437512,11.4887981477612,35.9272315960118,,2.52483209434832,8.75101087934734,3.87232949487268,3.63022606942019,,3.6163800755158,0.239418394664068,4.06291837941312,0.974094460273054,-0.348907874539412,-0.128076607286827,,-0.339869227734487,-0.124758713648665,
CO,2017,0.291661557898013,0.289943530261421,0,15,0,COL,4.41666666,,49.8054213986163,38.9516295819788,,,595,Colombia,0.26109,35.2829149424588,6309.67745292518,58.3960418701172,48131078,12.3620750817175,29.1661557898013,,2.59242047653536,8.74999831156719,3.92800306933542,3.68766946191801,,3.59134696773215,0.23197642636297,4.08422758896517,0.974094460273054,-0.293234300076672,-0.0706332147890043,,-0.285637907266733,-0.0688034232372459,
CO,2018,0.224206349206349,0.38136140253578,0,5,0,COL,4.41666666,,45.8707074728715,31.0738880030359,,,415,Colombia,0.31233,36.5347527968973,6353.5464285392,57.3205413818359,49024465,8.46516122103525,22.4206349206349,,2.2476178179061,8.75692580869864,3.84739290618535,3.46804224125025,,3.62526724506741,0.271804183285185,4.06595437061061,0.974094460273054,-0.373844463226736,-0.290260435456768,,-0.364159820632917,-0.282741082214883,
CO,2019,0.277965591507258,0.290528610570069,0,16,0,COL,4.41666666,,46.0415781067709,40.8753318985173,,,422,Colombia,0.32201,37.558533980839,6439.96359812647,56.6663017272949,49907985,8.45556076848224,27.7965591507258,,2.2466030095513,8.77043343494366,3.8510318512158,3.73469691604856,,3.65217744985049,0.279153305697406,4.05467297738123,0.974094460273054,-0.370205518196289,-0.0236057606584565,,-0.360615144437521,-0.0229942406879341,
CO,2020,0.678851351351351,0.582008039704669,0,13,0,COL,,,51.9987790610817,39.3252642130379,,,369,Colombia,0.2894,34.0555709680101,5891.95523215403,55.7331085205078,50629997,7.28816950157038,67.8851351351351,,2.1148291367523,8.68151288802542,3.97026887670341,3.69697817608002,,3.55693454430293,0.254176993894383,4.03835796484007,,-0.250968492708678,-0.0613245006269962,,,,
CO,2021,,,0,8,0,COL,,,47.9124060650503,28.4252677989683,,,432,Colombia,,40.0591463936128,6457.16921807086,58.3159217834473,51188173,8.43944947986325,,,2.24489766064576,8.77310115383508,3.89003106706549,3.38185375417437,,3.71501362212999,,4.08287776547023,,-0.331206302346602,-0.376448922532652,,,,
CO,2022,,,0,7,0,COL,,,44.1883129591759,19.7934197203512,,,,Colombia,,48.2826551123359,6856.72590505374,59.2901382446289,51737944,,,,,8.83313116504039,3.81083849055496,3.03463657705652,,3.89757219586512,,4.09916854549303,,-0.410398878857132,-0.7236660996505,,,,
CO,2023,,,0,2,0,COL,,,41.6579211967186,21.6237934307051,,,,Colombia,,40.3881324933957,6828.59753791113,,52321152,,,,,8.82902102519339,3.75321298228998,3.11900215913434,,3.72299418498905,,,,-0.468024387122112,-0.639300517572681,,,,
CR,1984,0.193282523927685,0.231605955296932,0,1,0,CRI,1.03921568,,,,,,24,Costa Rica,,68.3535272794641,5605.37574946238,,2667595,8.99686796533957,19.3282523927685,,2.30227184046955,8.63165975578296,,,,4.23921700746401,,,-2.40335651972695,,,,,,
CR,1987,,,0,1,0,CRI,1.16421568,,,,,,10,Costa Rica,,67.3988009843484,5756.51906802924,,2892699,3.4569791049812,,,1.49447120581818,8.65826194354854,,,,4.22535529500627,,,-2.27835651972695,,,,,,
CR,1989,0.257852965747703,0.309788039752393,0,1,0,CRI,1.16421568,,,,,,13,Costa Rica,,73.5829599960743,5979.07410560201,,3043827,4.27093918281164,25.7852965747703,,1.66220855973245,8.69618823910903,,,,4.3119120628351,,,-2.27835651972695,,,,,,
CR,1994,0.11965811965812,0.264132663485253,0,1,0,CRI,1.16421568,,,,,,32,Costa Rica,,77.9973079960212,6826.32273426217,,3451122,9.27234679040614,11.965811965812,,2.32945550712599,8.82868788951936,,,,4.36941377588669,,,-2.27835651972695,,,,,,
CR,1997,,,0,3,0,CRI,1.56421568,,,6.52014209469263,,,25,Costa Rica,0.29569,87.6131980978704,7085.98834302657,,3701711,6.75363365751675,,,2.04816159251962,8.86601575396998,,2.01758503335406,,4.4842808092471,0.259043371786927,,-1.87835651972695,,-1.74071764335296,,,3.26968833439576,
CR,1999,0.209803921568627,0.392174750601995,0,2,0,CRI,1.56421568,,,16.1934174190397,,,31,Costa Rica,0.36759,87.5386137677373,7584.42136978245,,3862101,8.02671913551717,20.9803921568627,,2.20018897200868,8.9339834432762,,2.84452660237257,,4.48343877061646,0.31305006667672,,-1.87835651972695,,-0.913776074334449,,,1.71639724679661,
CR,2002,0.435897435897436,0.487328047996572,0,2,0,CRI,2.89166666,,,,,,23,Costa Rica,,80.4139443360039,7989.55926102644,,4075705,5.64319547170367,43.5897435897436,,1.89359309346525,8.98601603143298,,,,4.39954656467635,,,-0.550905539726946,,,,,,
CR,2003,0.154403567447046,0.313938973222187,0,2,0,CRI,2.89166666,,,3.013531827231,,,33,Costa Rica,0.3619,83.3277075355642,8207.45746763548,,4138784,7.97335642546216,15.4403567447046,,2.19425978952214,9.0129203002185,,1.3896716086019,,4.43471048876981,0.308880783592775,,-0.550905539726946,,-2.36863106810511,,,1.30489197698846,
CR,2008,,,0,1,0,CRI,2.89166666,,49.3806062420387,6.18578576204556,,,24,Costa Rica,0.38593,86.4015127113254,10104.9092039753,,4440056,5.40533722998088,,,1.85713158501356,9.22087560144333,3.9196063042391,1.97210487500526,,4.47051259042161,0.326371394441784,,-0.550905539726946,-0.301631065172994,-1.78619780170176,,0.166170224757542,0.98402626400559,
CR,2010,,,0,2,0,CRI,3.41666666,,44.3141331650948,3.83689077548621,,,8,Costa Rica,0.4799,67.5120896837726,10285.0856660482,,4555962,1.75594089678536,,,1.01375890763313,9.23854735471241,3.81361897422955,1.57627211254107,,4.22701022142925,0.391974517925665,,-0.0259055397269452,-0.407618395182542,-2.18203056416595,,0.010559574529835,0.0565266794654096,
CR,2011,0.31159405111018,0.306519989499429,0,1,0,CRI,3.41666666,,46.0200427542048,3.50404213023499,,,13,Costa Rica,0.46235,68.639146507318,10612.4694861206,44.6711883544922,4609833,2.82005877436341,31.159405111018,,1.34026580845913,9.26987917967406,3.85057395238852,1.50497524475345,,4.24332685904255,0.380044730761253,3.82146764732022,-0.0259055397269452,-0.370663417023574,-2.25332743195357,,0.00960223587502946,0.0583736633062885,
CR,2013,0.408691365760079,0.387346114306138,0,5,0,CRI,3.41666666,,49.7299243612327,3.82724764328365,,,18,Costa Rica,0.54253,64.0664105879215,11151.1437869836,47.5057106018066,4716147,3.81667492552713,40.8691365760079,,1.57208384053117,9.31938702629807,3.92651596057084,1.57427645912943,,4.17540844966669,0.433423925554793,3.88168153537926,-0.0259055397269452,-0.294721408841252,-2.18402621757759,,0.0076349171651183,0.056578377944146,
CR,2014,,,0,1,0,CRI,3.41666666,,53.0984453120234,4.90491376894314,,,15,Costa Rica,0.55627,65.1912420532231,11422.6735793246,50.3342781066895,4767119,3.14655455422867,,,1.42227776151585,9.34344311093275,3.99080544813865,1.77578484648481,,4.19254815892264,0.442291932553925,3.93835871825193,-0.0259055397269452,-0.23043192127344,-1.98251783022221,,0.0059694632909054,0.0513581944101987,
CR,2015,0.361128982843138,0.264765052645987,0,6,0,CRI,4.41666666,,55.1272484301761,4.16980847884777,,,17,Costa Rica,0.43665,60.7535619395756,11714.7105980803,51.2845802307129,4818038,3.52840720641888,36.1128982843138,,1.51037026760357,9.36868600621546,4.02762140637672,1.64283564312387,,4.12315165707647,0.362314014452181,3.9567014945343,0.974094460273054,-0.193615963035373,-2.11546703358315,,-0.188600237013189,-2.06066471830362,
CR,2016,0.477910539215686,0.416340928963085,0,2,0,CRI,4.41666666,,58.6380537724645,4.95827999336251,,,9,Costa Rica,0.44335,62.178478176606,12084.4351325708,51.6516418457031,4866998,1.84918917164133,47.7910539215686,,1.04703445262394,9.39975629849441,4.08829385644094,1.78478184770896,,4.14596370797726,0.36696680062373,3.96369742224767,0.974094460273054,-0.132943512971148,-1.97352082899806,,-0.129499539514434,-1.9223957067605,
CR,2017,0.443154761904762,0.33210094208657,0,7,0,CRI,4.41666666,,59.6859060134357,4.97514339723975,,,19,Costa Rica,0.42587,65.0719537437267,12468.5654531785,54.4492301940918,4913177,3.86715153962497,44.3154761904762,,1.58250886651309,9.43104619068747,4.10571148022253,1.78760809706762,,4.19074435641928,0.354782153741034,4.01546783081618,0.974094460273054,-0.115525889189557,-1.97069457963939,,-0.112533128677666,-1.91964267291687,
CR,2018,0.323456790123457,0.303506211908111,0,2,0,CRI,4.41666666,,60.3044594653206,3.84670562842194,,,8,Costa Rica,0.37144,66.9453420166008,12679.5253643093,52.6140899658203,4957818,1.61361308543396,32.3456790123457,,0.960733587962666,9.44782265964942,4.11585258850692,1.57829922228156,,4.21870358808708,0.315861282717089,3.98181190602848,0.974094460273054,-0.105384780905171,-2.18000345442546,,-0.102654731276816,-2.12352928833197,
CR,2019,0.371794871794872,0.299407688356841,0,8,0,CRI,4.41666666,,56.1781065050927,3.4421455821903,,,16,Costa Rica,,65.7605300176058,12877.6501010869,55.0202903747559,4999553,3.20028610557784,37.1794871794872,,1.43515264334491,9.4633261883496,4.0461710717095,1.49113749895371,,4.2011120379114,,4.02571395323081,0.974094460273054,-0.17506629770259,-2.26716517775331,,-0.170531110772606,-2.20843304017348,
CR,2020,0.489583333333333,0.39054125438054,0,5,0,CRI,,,60.1355330868748,3.04713741374172,,,12,Costa Rica,0.33002,60.1398862509037,12242.2098908608,,5034320,2.38363870393618,48.9583333333333,,1.21895167006778,9.41272676767121,4.11309325338924,1.39800981978769,,4.1131644559916,0.285193979714584,,,-0.108144116022846,-2.36029285691933,,,,
CR,2021,0.346560846560847,0.293627102582327,0,1,0,CRI,,,56.5895695810768,3.14199075969421,,,15,Costa Rica,0.27385,70.781642302675,13146.6927918545,,5059988,2.9644339077484,34.6560846560847,,1.37736307257317,9.4840015691213,4.05334146764236,1.4211765320907,,4.2736287651272,0.24204381081469,,,-0.167895901769731,-2.33712614461632,,,,
CR,2022,,,0,2,0,CRI,,,52.6621990604764,3.22348803495044,,,,Costa Rica,0.33789,82.227532535289,13686.1614090906,,5081765,,,,,9.5242135490175,3.98270882553079,1.44066133521122,,4.42157821298055,0.291093746069324,,,-0.238528543881302,-2.3176413414958,,,,
CS,1981,0.419804166666667,0.439749068637046,0,1,0,CSK,,,,,,,,,,,,,,,41.9804166666667,,,,,,,,,,,,,,,,
CS,1982,0.191516373292332,0.281596871815994,0,7,0,CSK,,,,,,,,,,,,,,,19.1516373292332,,,,,,,,,,,,,,,,
CS,1983,0.260833263958264,0.317287540838147,0,2,0,CSK,,,,,,,,,,,,,,,26.0833263958264,,,,,,,,,,,,,,,,
CS,1984,0.249434162552133,0.341133800835669,0,5,0,CSK,,,,,,,,,,,,,,,24.9434162552133,,,,,,,,,,,,,,,,
CS,1985,0.176434563323661,0.259077321639271,0,14,0,CSK,,,,,,,,,,,,,,,17.6434563323661,,,,,,,,,,,,,,,,
CS,1986,0.248555447740391,0.281325053425845,0,11,0,CSK,,,,,,,,,,,,,,,24.8555447740391,,,,,,,,,,,,,,,,
CS,1987,0.311171083041344,0.365013699239594,0,17,0,CSK,,,,,,,,,,,,,,,31.1171083041344,,,,,,,,,,,,,,,,
CS,1988,0.287959804916111,0.307784930015733,0,35,0,CSK,,,,,,,,,,,,,,,28.7959804916111,,,,,,,,,,,,,,,,
CS,1989,0.22975869783039,0.299119916733767,0,53,0,CSK,,,,,,,,,,,,,,,22.975869783039,,,,,,,,,,,,,,,,
CS,1990,0.238765297055278,0.312231199411223,0,28,0,CSK,,,,,,,,,,,,,,,23.8765297055278,,,,,,,,,,,,,,,,
CS,1991,0.286473416908469,0.358513803792517,0,20,0,CSK,,,,,,,,,,,,,,,28.6473416908469,,,,,,,,,,,,,,,,
CS,1992,0.165527307533296,0.272366103488715,0,10,0,CSK,,,,,,,,,,,,,,,16.5527307533296,,,,,,,,,,,,,,,,
CS,1993,0.358114035087719,0.405409356725146,0,2,0,CSK,,,,,,,,,,,,,,,35.8114035087719,,,,,,,,,,,,,,,,
CS,1995,0.392063492063492,0.365435009546037,0,1,0,CSK,,,,,,,,,,,,,,,39.2063492063492,,,,,,,,,,,,,,,,
CS,1997,0.182366849178696,0.257059555679777,0,2,0,CSK,,,,,,,,,,,,,,,18.2366849178696,,,,,,,,,,,,,,,,
CS,1998,,,0,1,0,CSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS,1999,0.203385114208285,0.308206393116386,0,4,0,CSK,,,,,,,,,,,,,,,20.3385114208285,,,,,,,,,,,,,,,,
CS,2000,0.132575757575758,0.289984749606614,0,1,0,CSK,,,,,,,,,,,,,,,13.2575757575758,,,,,,,,,,,,,,,,
CS,2006,,,0,1,0,CSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS,2007,0.306644880174292,0.322857005395705,0,1,0,CSK,,,,,,,,,,,,,,,30.6644880174292,,,,,,,,,,,,,,,,
CW,2007,0.57569508535927,0.540598341420369,0,3,0,CUW,,,,,,,,Curacao,,146.049122473292,21011.1570622011,,144056,,57.569508535927,,,9.95285645692699,,,,4.99076669744253,,,,,,,,,
CW,2008,,,0,1,0,CUW,,,,,,,,Curacao,,166.739541731544,21202.4305115575,,145880,,,,,9.96191826415211,,,,5.12241242953598,,,,,,,,,
CW,2009,0.609241667194175,0.498198110575351,1,2,0.5,CUW,,,,,,,,Curacao,,144.702341659916,20952.8998451864,,146833,,60.9241667194175,,,9.95008005815473,,,,4.98156578486278,,,,,,,,,
CW,2010,0.684545885332797,0.561540717249882,0,5,0,CUW,,,,,,,,Curacao,,143.932211823816,20706.4374577658,,148703,,68.4545885332797,,,9.93824821219819,,,,4.97626612844286,,,,,,,,,
CW,2011,0.454749150961272,0.436073109683967,0,9,0,CUW,,,,,,,,Curacao,,172.9234179922,20518.0986087103,,150831,,45.4749150961272,,,9.9291113708691,,,,5.15861507584883,,,,,,,,,
CW,2012,0.320593378761838,0.366113018980093,0,5,0,CUW,,,,,,,,Curacao,,183.23646073841,20277.5111916571,,152088,,32.0593378761838,,,9.9173170423701,,,,5.21622004526718,,,,,,,,,
CW,2013,0.346509971509971,0.429192658252895,0,5,0,CUW,,,,,,,,Curacao,,166.406149086576,19921.4770634064,23.0842005676443,153822,,34.6509971509971,,,9.89960387398031,,,,5.12042289027546,,3.18155604740527,,,,,,,
CW,2014,0.54978094978095,0.529709718369948,0,6,0,CUW,,,,,,,,Curacao,,164.35981815222,19529.5286704975,,155909,,54.978094978095,,,9.87973409316628,,,,5.10812381566452,,,,,,,,,
CW,2015,0.382317188983855,0.443902955402259,0,6,0,CUW,,,,,,,,Curacao,,148.313815925541,19361.8130008678,,157980,,38.2317188983855,,,9.8711096499072,,,,5.00605023827811,,,,,,,,,
CW,2016,0.444019748367575,0.433525449910022,0,3,0,CUW,,,,,,,,Curacao,,139.052979137029,18953.0537415003,,159664,,44.4019748367575,,,9.8497731053907,,,,4.94202077343295,,,,,,,,,
CW,2017,0.205357142857143,0.29679732642179,0,1,0,CUW,,,,,,,,Curacao,,139.812449543914,18651.4798142441,,160175,,20.5357142857143,,,9.83373438214399,,,,4.94742885987133,,,,,,,,,
CW,2018,0.27663709747043,0.295399694184417,0,5,0,CUW,,,,,,,,Curacao,,155.268858771687,18355.1767135889,,159336,,27.663709747043,,,9.81772140248892,,,,5.05157797747212,,,,,,,,,
CW,2019,,,0,1,0,CUW,,,,,,,,Curacao,,,17980.5299262806,,157441,,,,,9.79710039485505,,,,,,,,,,,,,
CW,2020,0.277777777777778,0.236116596824174,0,9,0,CUW,,,,,,,,Curacao,,,14901.2436825212,,154947,,27.7777777777778,,,9.60926706331665,,,,,,,,,,,,,
CW,2021,,,0,8,0,CUW,,,,,,,,Curacao,,,15787.3376825672,,152369,,,,,9.66702682511286,,,,,,,,,,,,,
CW,2022,,,0,3,0,CUW,,,,,,,,Curacao,,,17307.719460018,,149996,,,,,9.7589656685429,,,,,,,,,,,,,
CY,1983,0.419354838709677,0.343920595533499,0,1,0,CYP,2.575,,,,,,2,Cyprus,,114.383740267896,11801.1923828125,,707225,2.82795432853759,41.9354838709677,,1.34233054262549,9.37604058834957,,,,4.7482634452551,,,-0.867572199726945,,,,,,
CY,1985,,,0,1,0,CYP,2.575,,,,,,,Cyprus,,107.569824976944,13127.52734375,,731277,,,,,9.48254280135301,,,,4.68739351416679,,,-0.867572199726945,,,,,,
CY,1986,0.466666666666667,0.436513092475969,0,2,0,CYP,2.575,,,,,,,Cyprus,,93.4599276130589,13458.5263671875,,743105,,46.6666666666667,,,9.50744241440631,,,,4.54817569814393,,,-0.867572199726945,,,,,,
CY,1987,0.324561403508772,0.365616602000217,0,1,0,CYP,2.575,,,,,,,Cyprus,,97.5564563233101,14253.5576171875,,754785,,32.4561403508772,,,9.56483196734628,,,,4.59062954462696,,,-0.867572199726945,,,,,,
CY,1988,0.188419637804188,0.261446899218203,0,2,0,CYP,2.575,,,,,,,Cyprus,,101.583242519928,15322.6865234375,,766235,,18.8419637804188,,,9.63715504903583,,,,4.63067459113135,,,-0.867572199726945,,,,,,
CY,1989,0.362423500611995,0.379203663416568,0,1,0,CYP,2.575,,,,,,,Cyprus,,111.334126422912,16306.328125,,777420,,36.2423500611995,,,9.6993698639857,,,,4.72147770180395,,,-0.867572199726945,,,,,,
CY,1990,0.318683155080214,0.302594798249879,0,2,0,CYP,2.575,,,,,,,Cyprus,,108.608208716902,17144.46875,,788351,,31.8683155080214,,,9.74948920485574,,,,4.6969122687613,,,-0.867572199726945,,,,,,
CY,1991,0.27592044393515,0.355671479246204,0,4,0,CYP,2.575,,,,,,,Cyprus,,104.179904915897,16829.912109375,,798944,,27.592044393515,,,9.73097248116345,,,,4.65567226414764,,,-0.867572199726945,,,,,,
CY,1992,0.262026339117078,0.371082965202645,0,7,0,CYP,2.575,,,,,,,Cyprus,,110.097007340814,17928.541015625,,810341,,26.2026339117078,,,9.79420496758915,,,,4.71040375965645,,,-0.867572199726945,,,,,,
CY,1993,0.261546520215251,0.308317261493988,0,5,0,CYP,2.575,,,,,,,Cyprus,,95.4163753507475,17623.28515625,,826034,,26.1546520215251,,,9.77703306834731,,,,4.56867605597412,,,-0.867572199726945,,,,,,
CY,1994,0.271449189132116,0.317283507050252,0,4,0,CYP,2.575,,,,,,,Cyprus,,95.7761516051877,18281.021484375,,844667,,27.1449189132116,,,9.81367342337854,,,,4.57240059621402,,,-0.867572199726945,,,,,,
