country,year,gwno,ccode,ifscode,ifs,gwabbrev,ipp_index_IP_transformed,iso3c
Slovakia,1998,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,1999,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2000,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2001,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2002,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2003,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2004,317,317.0,936.0,SVK,SLO,3.08333333,SVK
Slovakia,2005,317,317.0,936.0,SVK,SLO,4.33333333,SVK
Slovakia,2006,317,317.0,936.0,SVK,SLO,4.33333333,SVK
Slovakia,2007,317,317.0,936.0,SVK,SLO,4.33333333,SVK
Slovakia,2008,317,317.0,936.0,SVK,SLO,4.33333333,SVK
Slovakia,2009,317,317.0,936.0,SVK,SLO,4.33333333,SVK
Slovakia,2010,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2011,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2012,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2013,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2014,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2015,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2016,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2017,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2018,317,317.0,936.0,SVK,SLO,4.0,SVK
Slovakia,2019,317,317.0,936.0,SVK,SLO,4.0,SVK
Italy/Sard,1960,325,325.0,136.0,ITA,ITA,2.45,ITA
Italy/Sard,1961,325,325.0,136.0,ITA,ITA,2.45,ITA
Italy/Sard,1962,325,325.0,136.0,ITA,ITA,2.45,ITA
Italy/Sard,1963,325,325.0,136.0,ITA,ITA,2.45,ITA
Italy/Sard,1964,325,325.0,136.0,ITA,ITA,2.45,ITA
Italy/Sard,1965,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1966,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1967,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1968,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1969,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1970,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1971,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1972,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1973,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1974,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1975,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1976,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1977,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1978,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1979,325,325.0,136.0,ITA,ITA,2.65,ITA
Italy/Sard,1980,325,325.0,136.0,ITA,ITA,3.35833333,ITA
Italy/Sard,1981,325,325.0,136.0,ITA,ITA,3.35833333,ITA
Italy/Sard,1982,325,325.0,136.0,ITA,ITA,3.35833333,ITA
Italy/Sard,1983,325,325.0,136.0,ITA,ITA,3.35833333,ITA
Italy/Sard,1984,325,325.0,136.0,ITA,ITA,3.35833333,ITA
Italy/Sard,1985,325,325.0,136.0,ITA,ITA,3.55833333,ITA
Italy/Sard,1986,325,325.0,136.0,ITA,ITA,3.55833333,ITA
Italy/Sard,1987,325,325.0,136.0,ITA,ITA,3.55833333,ITA
Italy/Sard,1988,325,325.0,136.0,ITA,ITA,3.55833333,ITA
Italy/Sard,1989,325,325.0,136.0,ITA,ITA,3.55833333,ITA
Italy/Sard,1990,325,325.0,136.0,ITA,ITA,4.00833333,ITA
Italy/Sard,1991,325,325.0,136.0,ITA,ITA,4.00833333,ITA
Italy/Sard,1992,325,325.0,136.0,ITA,ITA,4.00833333,ITA
Italy/Sard,1993,325,325.0,136.0,ITA,ITA,4.00833333,ITA
Italy/Sard,1994,325,325.0,136.0,ITA,ITA,4.00833333,ITA
Italy/Sard,1995,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,1996,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,1997,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,1998,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,1999,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2000,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2001,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2002,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2003,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2004,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2005,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2006,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2007,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2008,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2009,325,325.0,136.0,ITA,ITA,4.66666666,ITA
Italy/Sard,2010,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2011,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2012,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2013,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2014,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2015,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2016,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2017,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2018,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Italy/Sard,2019,325,325.0,136.0,ITA,ITA,4.33333333,ITA
Malta,1960,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1961,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1962,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1963,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1964,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1965,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1966,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1967,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1968,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1969,338,338.0,181.0,MLT,MLT,1.2,MLT
Malta,1970,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1971,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1972,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1973,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1974,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1975,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1976,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1977,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1978,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1979,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1980,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1981,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1982,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1983,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1984,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1985,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1986,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1987,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1988,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1989,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1990,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1991,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1992,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1993,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1994,338,338.0,181.0,MLT,MLT,1.4,MLT
Malta,1995,338,338.0,181.0,MLT,MLT,1.6,MLT
Malta,1996,338,338.0,181.0,MLT,MLT,1.6,MLT
Malta,1997,338,338.0,181.0,MLT,MLT,1.6,MLT
Malta,1998,338,338.0,181.0,MLT,MLT,1.6,MLT
Malta,1999,338,338.0,181.0,MLT,MLT,1.6,MLT
Malta,2000,338,338.0,181.0,MLT,MLT,2.93333333,MLT
Malta,2001,338,338.0,181.0,MLT,MLT,2.93333333,MLT
Malta,2002,338,338.0,181.0,MLT,MLT,2.93333333,MLT
Malta,2003,338,338.0,181.0,MLT,MLT,2.93333333,MLT
Malta,2004,338,338.0,181.0,MLT,MLT,2.93333333,MLT
Malta,2005,338,338.0,181.0,MLT,MLT,3.48333333,MLT
Malta,2006,338,338.0,181.0,MLT,MLT,3.48333333,MLT
Malta,2007,338,338.0,181.0,MLT,MLT,3.48333333,MLT
Malta,2008,338,338.0,181.0,MLT,MLT,3.48333333,MLT
Malta,2009,338,338.0,181.0,MLT,MLT,3.48333333,MLT
Malta,2010,338,338.0,181.0,MLT,MLT,3.68333333,MLT
Malta,2011,338,338.0,181.0,MLT,MLT,3.68333333,MLT
Malta,2012,338,338.0,181.0,MLT,MLT,3.68333333,MLT
Malta,2013,338,338.0,181.0,MLT,MLT,3.68333333,MLT
Malta,2014,338,338.0,181.0,MLT,MLT,3.68333333,MLT
Malta,2015,338,338.0,181.0,MLT,MLT,3.22499999,MLT
Malta,2016,338,338.0,181.0,MLT,MLT,3.22499999,MLT
Malta,2017,338,338.0,181.0,MLT,MLT,3.22499999,MLT
Malta,2018,338,338.0,181.0,MLT,MLT,3.22499999,MLT
Malta,2019,338,338.0,181.0,MLT,MLT,3.22499999,MLT
Greece,1960,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1961,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1962,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1963,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1964,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1965,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1966,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1967,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1968,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1969,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1970,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1971,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1972,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1973,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1974,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1975,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1976,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1977,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1978,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1979,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1980,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1981,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1982,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1983,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1984,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1985,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1986,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1987,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1988,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1989,350,350.0,174.0,GRC,GRC,2.32499999,GRC
Greece,1990,350,350.0,174.0,GRC,GRC,3.03333333,GRC
Greece,1991,350,350.0,174.0,GRC,GRC,3.03333333,GRC
Greece,1992,350,350.0,174.0,GRC,GRC,3.03333333,GRC
Greece,1993,350,350.0,174.0,GRC,GRC,3.03333333,GRC
Greece,1994,350,350.0,174.0,GRC,GRC,3.03333333,GRC
Greece,1995,350,350.0,174.0,GRC,GRC,3.63333333,GRC
Greece,1996,350,350.0,174.0,GRC,GRC,3.63333333,GRC
Greece,1997,350,350.0,174.0,GRC,GRC,3.63333333,GRC
Greece,1998,350,350.0,174.0,GRC,GRC,3.63333333,GRC
Greece,1999,350,350.0,174.0,GRC,GRC,3.63333333,GRC
Greece,2000,350,350.0,174.0,GRC,GRC,4.13333333,GRC
Greece,2001,350,350.0,174.0,GRC,GRC,4.13333333,GRC
Greece,2002,350,350.0,174.0,GRC,GRC,4.13333333,GRC
Greece,2003,350,350.0,174.0,GRC,GRC,4.13333333,GRC
Greece,2004,350,350.0,174.0,GRC,GRC,4.13333333,GRC
Greece,2005,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2006,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2007,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2008,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2009,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2010,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2011,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2012,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2013,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2014,350,350.0,174.0,GRC,GRC,4.46666666,GRC
Greece,2015,350,350.0,174.0,GRC,GRC,3.88333333,GRC
Greece,2016,350,350.0,174.0,GRC,GRC,3.88333333,GRC
Greece,2017,350,350.0,174.0,GRC,GRC,3.88333333,GRC
Greece,2018,350,350.0,174.0,GRC,GRC,3.88333333,GRC
Greece,2019,350,350.0,174.0,GRC,GRC,3.88333333,GRC
Cyprus,1960,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1961,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1962,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1963,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1964,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1965,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1966,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1967,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1968,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1969,352,352.0,423.0,CYP,CYP,2.375,CYP
Cyprus,1970,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1971,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1972,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1973,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1974,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1975,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1976,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1977,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1978,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1979,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1980,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1981,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1982,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1983,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1984,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1985,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1986,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1987,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1988,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1989,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1990,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1991,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1992,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1993,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1994,352,352.0,423.0,CYP,CYP,2.575,CYP
Cyprus,1995,352,352.0,423.0,CYP,CYP,2.775,CYP
Cyprus,1996,352,352.0,423.0,CYP,CYP,2.775,CYP
Cyprus,1997,352,352.0,423.0,CYP,CYP,2.775,CYP
Cyprus,1998,352,352.0,423.0,CYP,CYP,2.775,CYP
Cyprus,1999,352,352.0,423.0,CYP,CYP,2.775,CYP
Cyprus,2000,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2001,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2002,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2003,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2004,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2005,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2006,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2007,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2008,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2009,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2010,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2011,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2012,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2013,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2014,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2015,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2016,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2017,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2018,352,352.0,423.0,CYP,CYP,3.475,CYP
Cyprus,2019,352,352.0,423.0,CYP,CYP,3.475,CYP
Bulgaria,1990,355,355.0,918.0,BGR,BUL,1.61666666,BGR
Bulgaria,1991,355,355.0,918.0,BGR,BUL,1.61666666,BGR
Bulgaria,1992,355,355.0,918.0,BGR,BUL,1.61666666,BGR
Bulgaria,1993,355,355.0,918.0,BGR,BUL,1.61666666,BGR
Bulgaria,1994,355,355.0,918.0,BGR,BUL,1.61666666,BGR
Bulgaria,1995,355,355.0,918.0,BGR,BUL,2.76666666,BGR
Bulgaria,1996,355,355.0,918.0,BGR,BUL,2.76666666,BGR
Bulgaria,1997,355,355.0,918.0,BGR,BUL,2.76666666,BGR
Bulgaria,1998,355,355.0,918.0,BGR,BUL,2.76666666,BGR
Bulgaria,1999,355,355.0,918.0,BGR,BUL,2.76666666,BGR
Bulgaria,2000,355,355.0,918.0,BGR,BUL,3.5,BGR
Bulgaria,2001,355,355.0,918.0,BGR,BUL,3.5,BGR
Bulgaria,2002,355,355.0,918.0,BGR,BUL,3.5,BGR
Bulgaria,2003,355,355.0,918.0,BGR,BUL,3.5,BGR
Bulgaria,2004,355,355.0,918.0,BGR,BUL,3.5,BGR
Bulgaria,2005,355,355.0,918.0,BGR,BUL,3.625,BGR
Bulgaria,2006,355,355.0,918.0,BGR,BUL,3.625,BGR
Bulgaria,2007,355,355.0,918.0,BGR,BUL,3.625,BGR
Bulgaria,2008,355,355.0,918.0,BGR,BUL,3.625,BGR
Bulgaria,2009,355,355.0,918.0,BGR,BUL,3.625,BGR
Bulgaria,2010,355,355.0,918.0,BGR,BUL,3.875,BGR
Bulgaria,2011,355,355.0,918.0,BGR,BUL,3.875,BGR
Bulgaria,2012,355,355.0,918.0,BGR,BUL,3.875,BGR
Bulgaria,2013,355,355.0,918.0,BGR,BUL,3.875,BGR
Bulgaria,2014,355,355.0,918.0,BGR,BUL,3.875,BGR
Bulgaria,2015,355,355.0,918.0,BGR,BUL,4.54166666,BGR
Bulgaria,2016,355,355.0,918.0,BGR,BUL,4.54166666,BGR
Bulgaria,2017,355,355.0,918.0,BGR,BUL,4.54166666,BGR
Bulgaria,2018,355,355.0,918.0,BGR,BUL,4.54166666,BGR
Bulgaria,2019,355,355.0,918.0,BGR,BUL,4.54166666,BGR
Rumania,1990,360,360.0,968.0,ROM,RUM,1.20833333,ROU
Rumania,1991,360,360.0,968.0,ROM,RUM,1.20833333,ROU
Rumania,1992,360,360.0,968.0,ROM,RUM,1.20833333,ROU
Rumania,1993,360,360.0,968.0,ROM,RUM,1.20833333,ROU
Rumania,1994,360,360.0,968.0,ROM,RUM,1.20833333,ROU
Rumania,1995,360,360.0,968.0,ROM,RUM,3.09999999,ROU
Rumania,1996,360,360.0,968.0,ROM,RUM,3.09999999,ROU
Rumania,1997,360,360.0,968.0,ROM,RUM,3.09999999,ROU
Rumania,1998,360,360.0,968.0,ROM,RUM,3.09999999,ROU
Rumania,1999,360,360.0,968.0,ROM,RUM,3.09999999,ROU
Rumania,2000,360,360.0,968.0,ROM,RUM,3.425,ROU
Rumania,2001,360,360.0,968.0,ROM,RUM,3.425,ROU
Rumania,2002,360,360.0,968.0,ROM,RUM,3.425,ROU
Rumania,2003,360,360.0,968.0,ROM,RUM,3.425,ROU
Rumania,2004,360,360.0,968.0,ROM,RUM,3.425,ROU
Rumania,2005,360,360.0,968.0,ROM,RUM,3.75,ROU
Rumania,2006,360,360.0,968.0,ROM,RUM,3.75,ROU
Rumania,2007,360,360.0,968.0,ROM,RUM,3.75,ROU
Rumania,2008,360,360.0,968.0,ROM,RUM,3.75,ROU
Rumania,2009,360,360.0,968.0,ROM,RUM,3.75,ROU
Rumania,2010,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2011,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2012,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2013,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2014,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2015,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2016,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2017,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2018,360,360.0,968.0,ROM,RUM,4.0,ROU
Rumania,2019,360,360.0,968.0,ROM,RUM,4.0,ROU
Russia (So,1980,365,365.0,974.0,RUS,RUS,1.08333333,RUS
Russia (So,1981,365,365.0,974.0,RUS,RUS,1.08333333,RUS
Russia (So,1982,365,365.0,974.0,RUS,RUS,1.08333333,RUS
Russia (So,1983,365,365.0,974.0,RUS,RUS,1.08333333,RUS
Russia (So,1984,365,365.0,974.0,RUS,RUS,1.08333333,RUS
Russia (So,1985,365,365.0,974.0,RUS,RUS,1.28333333,RUS
Russia (So,1986,365,365.0,974.0,RUS,RUS,1.28333333,RUS
Russia (So,1987,365,365.0,974.0,RUS,RUS,1.28333333,RUS
Russia (So,1988,365,365.0,974.0,RUS,RUS,1.28333333,RUS
Russia (So,1989,365,365.0,974.0,RUS,RUS,1.28333333,RUS
Russia (So,1990,365,365.0,922.0,RUS,RUS,1.28333333,RUS
Russia (So,1991,365,365.0,922.0,RUS,RUS,1.28333333,RUS
Russia (So,1992,365,365.0,922.0,RUS,RUS,1.28333333,RUS
Russia (So,1993,365,365.0,922.0,RUS,RUS,1.28333333,RUS
Russia (So,1994,365,365.0,922.0,RUS,RUS,1.28333333,RUS
Russia (So,1995,365,365.0,922.0,RUS,RUS,3.47499999,RUS
Russia (So,1996,365,365.0,922.0,RUS,RUS,3.47499999,RUS
Russia (So,1997,365,365.0,922.0,RUS,RUS,3.47499999,RUS
Russia (So,1998,365,365.0,922.0,RUS,RUS,3.47499999,RUS
Russia (So,1999,365,365.0,922.0,RUS,RUS,3.47499999,RUS
Russia (So,2000,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2001,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2002,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2003,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2004,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2005,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2006,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2007,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2008,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2009,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2010,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2011,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2012,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2013,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2014,365,365.0,922.0,RUS,RUS,3.675,RUS
Russia (So,2015,365,365.0,922.0,RUS,RUS,3.8,RUS
Russia (So,2016,365,365.0,922.0,RUS,RUS,3.8,RUS
Russia (So,2017,365,365.0,922.0,RUS,RUS,3.8,RUS
Russia (So,2018,365,365.0,922.0,RUS,RUS,3.8,RUS
Russia (So,2019,365,365.0,922.0,RUS,RUS,3.8,RUS
Lithuania,1990,368,368.0,946.0,LTU,LIT,1.0,LTU
Lithuania,1991,368,368.0,946.0,LTU,LIT,1.0,LTU
Lithuania,1992,368,368.0,946.0,LTU,LIT,1.0,LTU
Lithuania,1993,368,368.0,946.0,LTU,LIT,1.0,LTU
Lithuania,1994,368,368.0,946.0,LTU,LIT,1.0,LTU
Lithuania,1995,368,368.0,946.0,LTU,LIT,2.56666666,LTU
Lithuania,1996,368,368.0,946.0,LTU,LIT,2.56666666,LTU
Lithuania,1997,368,368.0,946.0,LTU,LIT,2.56666666,LTU
Lithuania,1998,368,368.0,946.0,LTU,LIT,2.56666666,LTU
Lithuania,1999,368,368.0,946.0,LTU,LIT,2.56666666,LTU
Lithuania,2000,368,368.0,946.0,LTU,LIT,3.34999999,LTU
Lithuania,2001,368,368.0,946.0,LTU,LIT,3.34999999,LTU
Lithuania,2002,368,368.0,946.0,LTU,LIT,3.34999999,LTU
Lithuania,2003,368,368.0,946.0,LTU,LIT,3.34999999,LTU
Lithuania,2004,368,368.0,946.0,LTU,LIT,3.34999999,LTU
Lithuania,2005,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2006,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2007,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2008,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2009,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2010,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2011,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2012,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2013,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2014,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2015,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2016,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2017,368,368.0,946.0,LTU,LIT,3.875,LTU
Lithuania,2018,368,368.0,946.0,LTU,LIT,3.875,LTU
